player,season,masters_date,n_prior_events,sg_total_weighted,sg_app_weighted,sg_putt_weighted,sg_arg_weighted,sg_ott_weighted,sg_t2g_weighted,top10_rate,cut_rate,augusta_fit,masters_appearances,masters_avg_finish,masters_best_finish,masters_wins,recent_form_bonus,l6_sg_total_avg,l6_sg_app_avg,l6_sg_putt_avg,l6_top10_rate,l6_cut_rate,l6_avg_finish,finish_position,made_cut,top32,top16,top10,top5,won
rafa cabrera bello,2019,2019-04-14,12,0.27400274028382343,-0.05408499136976338,0.1574483176560207,-0.35813453840515824,0.5254028373694839,0.11372755701446705,0.25,0.9166666666666666,0.13516923846201453,3,45.666666666666664,17.0,0,0,0.37333333333333335,-0.038333333333333365,0.155,0.16666666666666666,0.8333333333333334,29.833333333333332,36.0,1,0,0,0,0,0
rickie fowler,2019,2019-04-14,12,1.0950570235212933,0.25310716107653486,0.6314713305741408,0.01910213134618867,0.19466342194721056,0.46453899023317213,0.5,1.0,0.5384628577811363,4,25.5,2.0,0,0,0.5583333333333332,0.03666666666666665,0.39999999999999997,0.16666666666666666,1.0,34.666666666666664,9.0,1,1,1,1,0,0
rory mcilroy,2019,2019-04-14,12,2.430966888206908,0.6604576720051241,0.21091952462270092,0.3624215099133537,1.1993243061346717,2.22220348805315,0.75,1.0,0.8678878971872536,4,6.5,4.0,0,0,2.703333333333333,0.7200000000000001,0.3033333333333333,1.0,1.0,3.6666666666666665,21.0,1,1,0,0,0,0
stewart cink,2019,2019-04-14,12,-0.594069517060291,-0.12038698519446304,0.6031600844415023,0.0009741511554651371,-1.0736468558267176,-1.1958038464588427,0.0,0.5,-0.030063044814467522,0,,,0,0,-0.9266666666666666,-0.2116666666666667,0.5566666666666666,0.0,0.16666666666666666,75.0,83.0,0,0,0,0,0,0
sergio garcia,2019,2019-04-14,12,0.8796194590452735,0.5909162874317824,0.1402567293018053,-0.14733282886451443,0.29770140859300775,0.7393627297434682,0.16666666666666666,0.5833333333333334,0.45287567214708224,4,33.0,1.0,1,0,1.296,0.9720000000000001,0.25,0.4,1.0,25.6,83.0,0,0,0,0,0,0
shugo imahira,2019,2019-04-14,7,0.21354371788334056,-0.2977695838073197,0.2767324363550779,0.3159220178088103,-0.08674655787863336,-0.06318871847173735,0.0,0.42857142857142855,0.02329020800718913,0,,,0,0,0.31,-0.045,0.31000000000000005,0.0,1.0,36.0,83.0,0,0,0,0,0,0
si woo kim,2019,2019-04-14,12,0.8587889927287057,0.3349843725641434,0.01929282716740495,0.5124224414822243,-0.010233539488492515,0.8394961655613005,0.25,0.75,0.28404120408137384,2,53.0,24.0,0,0,1.4466666666666665,0.5016666666666666,0.25166666666666654,0.5,0.8333333333333334,29.333333333333332,21.0,1,1,0,0,0,0
satoshi kodaira,2019,2019-04-14,12,-1.9495690884065322,-0.6162694170302863,-0.3440530638426477,-0.48277766332462363,-0.5089286992612145,-1.6074735414152321,0.0,0.5,-0.7499415272332741,1,28.0,28.0,0,0,-1.9366666666666665,-0.6633333333333332,-0.18833333333333332,0.0,0.3333333333333333,68.0,61.0,1,0,0,0,0,0
shane lowry,2019,2019-04-14,12,-1.0462653302603038,-0.48617103686678576,-0.32453732275442226,-0.09015119771282369,-0.1446056589294369,-0.7202167997465649,0.0,0.5833333333333334,-0.4981790689031706,3,67.0,39.0,0,0,-2.5825,-1.0074999999999998,-0.7825,0.0,0.5,75.5,83.0,0,0,0,0,0,0
tony finau,2019,2019-04-14,12,0.9110272432410869,0.4064035948288229,0.18322394804272046,-0.059583818964900906,0.38070773010092024,0.7248007807214808,0.16666666666666666,0.9166666666666666,0.4146611261881152,1,10.0,10.0,0,0,1.285,0.5716666666666667,0.5583333333333332,0.0,1.0,29.0,5.0,1,1,1,1,1,0
tommy fleetwood,2019,2019-04-14,12,1.664395295479423,0.44426764070507085,0.17488851294696123,0.32492104632967156,0.7222130249593427,1.4908777673690723,0.3333333333333333,1.0,0.5934207482296652,2,49.5,17.0,0,0,1.77,0.588,0.07600000000000001,0.5,1.0,17.833333333333332,36.0,1,0,0,0,0,0
tyrrell hatton,2019,2019-04-14,12,-0.35936748170234895,-0.021359174798705523,-0.41455463348940547,0.25833380708385073,-0.179091067906516,0.05493724536547533,0.08333333333333333,0.75,-0.24013466040578707,2,63.0,44.0,0,0,-0.4716666666666666,-0.2966666666666667,-0.4216666666666667,0.0,0.5,50.5,56.0,1,0,0,0,0,0
trevor immelman,2019,2019-04-14,12,-2.2565118052903825,-1.4341949499727493,-0.2451070270599718,0.05434533306550034,-0.6350430549500564,-2.0130160792696716,0.0,0.25,-1.078661324878337,4,79.75,77.0,0,0,,,,0.0,0.5,69.5,51.0,1,0,0,0,0,0
takumi kanaya,2019,2019-04-14,1,-1.23,-0.75,-0.76,0.07,0.21,-0.47,0.0,0.0,-0.7536363636363635,0,,,0,0,-1.9,-1.6059999999999999,-0.07999999999999999,0.16666666666666666,0.16666666666666666,67.83333333333333,58.0,1,0,0,0,0,0
thorbjorn olesen,2019,2019-04-14,12,0.5098846542707077,-0.015317441383707763,0.12723847195978621,0.3454942237876469,0.05002237836660754,0.38504595894258953,0.25,0.8333333333333334,0.13795234629203063,0,,,0,0,-0.13,-0.2933333333333334,-0.27666666666666667,0.25,0.75,43.25,21.0,1,1,0,0,0,0
tiger woods,2019,2019-04-14,12,1.6499452790699698,0.7370960522300434,0.2876634960070799,0.38598020959984153,0.23573030630332864,1.3602616439611186,0.4166666666666667,1.0,0.6940599143083419,2,24.5,17.0,0,0,1.705,0.7449999999999999,0.1925,0.2,1.0,18.4,1.0,1,1,1,1,1,1
viktor hovland,2019,2019-04-14,3,-0.3213513513513514,1.0786486486486484,-0.8724324324324323,-1.1245945945945943,0.5924324324324325,0.5510810810810811,0.0,0.3333333333333333,0.07041769041769037,0,,,0,0,-0.4000000000000001,1.15,-0.885,0.0,0.3333333333333333,66.66666666666667,32.0,1,1,0,0,0,0
vijay singh,2019,2019-04-14,12,-1.3769689391466995,0.14426064802428834,-1.3638185976915258,0.2851729444203474,-0.44108165689290757,-0.013827062700806546,0.08333333333333333,0.4166666666666667,-0.7339319394413869,4,65.5,49.0,0,0,-1.4300000000000002,-0.16799999999999995,-1.1780000000000002,0.2,0.2,65.2,83.0,0,0,0,0,0,0
webb simpson,2019,2019-04-14,12,0.8005027222338345,0.41083145821404676,0.0812947821570346,0.4760095065196413,-0.16453485140055807,0.7218695401185292,0.4166666666666667,0.9166666666666666,0.30954323223194874,4,39.75,20.0,0,0,0.5566666666666665,0.5033333333333333,-0.19166666666666665,0.16666666666666666,0.8333333333333334,33.166666666666664,5.0,1,1,1,1,1,0
xander schauffele,2019,2019-04-14,12,1.3919509726317671,0.5284423864542088,0.31138373366478445,-0.052308896296521884,0.6034124209061746,1.079283027889714,0.4166666666666667,0.9166666666666666,0.6133289860586983,1,50.0,50.0,0,0,1.7516666666666667,0.66,0.47833333333333333,0.3333333333333333,0.8333333333333334,24.166666666666668,2.0,1,1,1,1,1,0
zach johnson,2019,2019-04-14,12,0.18150669530288438,0.5267274491583895,-0.23825915489226854,0.37110398433675745,-0.4785399688174331,0.42161435568113936,0.08333333333333333,0.6666666666666666,0.09439514535025632,4,51.0,9.0,0,0,0.3733333333333335,0.5916666666666667,-0.19999999999999996,0.0,0.8333333333333334,45.0,58.0,1,0,0,0,0,0
austin cook,2018,2018-04-08,12,0.6100483295243874,-0.34105538552996006,0.5924343497138289,0.16690318225096032,0.19433828922663346,0.020186085947633672,0.08333333333333333,0.9166666666666666,0.2199955277282621,0,,,0,0,0.42000000000000004,-0.64,0.658,0.0,1.0,41.666666666666664,80.0,0,0,0,0,0,0
adam hadwin,2018,2018-04-08,12,0.9367768325634652,0.59156366784147,-0.06989764912243822,0.5383033668116645,-0.11898052917558331,1.0080303198304688,0.25,1.0,0.34920338280249763,1,36.0,36.0,0,0,1.3860000000000001,0.796,-0.22599999999999998,0.5,1.0,18.0,24.0,1,1,0,0,0,0
alexander noren,2018,2018-04-08,12,1.542761210869494,0.5985363769842642,0.6647909572852337,0.006876301712367536,0.2738877317373109,0.8811083699299237,0.25,0.9166666666666666,0.764792680959481,1,82.0,82.0,0,0,1.9033333333333333,0.87,0.6133333333333333,0.3333333333333333,1.0,15.333333333333334,80.0,0,0,0,0,0,0
adam scott,2018,2018-04-08,12,0.8097160647111823,0.5355192344850732,-0.6009916019001308,0.2973879394415162,0.5792874945808958,1.4116225110108114,0.0,0.8333333333333334,0.17607546857663908,3,29.666666666666668,9.0,0,0,1.2280000000000002,0.866,-0.63,0.0,1.0,42.166666666666664,32.0,1,1,0,0,0,0
bryson dechambeau,2018,2018-04-08,12,0.46224854145113664,-0.008602082095964435,0.1797711329361475,-0.09155280522179905,0.38457991007105846,0.2824774085149889,0.25,0.8333333333333334,0.181250290575824,1,21.0,21.0,0,0,0.13999999999999999,-0.2633333333333333,0.0716666666666667,0.3333333333333333,0.6666666666666666,43.833333333333336,38.0,1,0,0,0,0,0
branden grace,2018,2018-04-08,12,0.9485713554301223,-0.048781967100775474,0.4686304590128057,0.2955083294112504,0.2352056660351618,0.48200272523415855,0.16666666666666666,0.8333333333333334,0.3465220313221388,3,61.333333333333336,27.0,0,0,1.5799999999999998,0.03999999999999998,0.9724999999999999,0.16666666666666666,1.0,20.833333333333332,24.0,1,1,0,0,0,0
brian harman,2018,2018-04-08,12,0.6864828131370989,-0.24878669120000907,0.5982673699578508,0.2706528744544365,0.06726410432431915,0.0902772719960901,0.4166666666666667,0.9166666666666666,0.2580138586936258,1,80.0,80.0,0,0,0.804,0.07200000000000002,0.48,0.3333333333333333,0.8333333333333334,32.5,44.0,1,0,0,0,0,0
billy horschel,2018,2018-04-08,12,-0.45168175557921014,-0.29950088537954056,-0.11136876542518087,-0.49578493682701336,0.4538507587855885,-0.3394611676939493,0.0,0.5,-0.19027194141742887,2,48.5,17.0,0,0,-0.9666666666666665,-0.4366666666666667,-0.35000000000000003,0.0,0.5,69.5,80.0,0,0,0,0,0,0
bernhard langer,2018,2018-04-08,4,-1.095898931000972,-0.6563168124392615,0.42282798833819246,-0.3128085519922255,-0.5485228377065111,-1.52153547133139,0.0,0.25,-0.33402509055570284,3,62.0,24.0,0,0,-0.68,-0.595,0.32,0.0,0.5,66.66666666666667,38.0,1,0,0,0,0,0
brendan steele,2018,2018-04-08,12,0.7558937391507263,0.4635170561274771,-0.24192974057055008,-0.21816177718451912,0.7512523023770676,0.9980277899089095,0.16666666666666666,0.8333333333333334,0.2863080948096571,1,27.0,27.0,0,0,0.776,0.21200000000000002,-0.14399999999999996,0.16666666666666666,1.0,25.0,80.0,0,0,0,0,0,0
bubba watson,2018,2018-04-08,12,0.7592495961669836,0.22970462795918442,0.11296973415484614,-0.48982312700860486,0.9029038945653582,0.6464160816250667,0.25,0.9166666666666666,0.3447364123050407,3,52.333333333333336,37.0,0,0,1.182,0.526,0.05399999999999996,0.3333333333333333,1.0,38.5,5.0,1,1,1,1,1,0
bernd wiesberger,2018,2018-04-08,12,-0.7527276143434598,-0.22634495002927768,-1.0630570543553453,0.4379179586773981,0.09953404910333886,0.3094145956123874,0.08333333333333333,0.75,-0.5966844724656429,3,33.0,22.0,0,0,-2.625,-1.54,-1.0699999999999998,0.3333333333333333,0.6666666666666666,39.666666666666664,24.0,1,1,0,0,0,0
charley hoffman,2018,2018-04-08,12,0.1034195504533803,0.11651681789186259,-0.4015442580705965,0.0606642901430769,0.32658598386574694,0.5069159598536349,0.08333333333333333,0.75,-0.05515315235840257,3,20.0,9.0,0,0,0.19166666666666662,-0.003333333333333336,-0.385,0.0,0.6666666666666666,43.5,12.0,1,1,1,0,0,0
chez reavie,2018,2018-04-08,12,0.37896798104947793,0.057871201992635006,0.09304183108742509,-0.11243210811419697,0.34334324173069725,0.2887823356091352,0.16666666666666666,0.8333333333333334,0.1549937578318085,0,,,0,0,0.6833333333333332,-0.041666666666666664,0.2449999999999999,0.3333333333333333,0.6666666666666666,48.166666666666664,53.0,1,0,0,0,0,0
charl schwartzel,2018,2018-04-08,12,-0.3282680177748001,0.041271053787288695,-0.2740836844493978,-0.12270797281769875,0.030549446611725702,-0.05036995001424485,0.0,0.9166666666666666,-0.14156701014421008,3,39.333333333333336,3.0,0,0,-0.9325,-0.265,-0.195,0.0,0.8333333333333334,53.833333333333336,80.0,0,0,0,0,0,0
cameron smith,2018,2018-04-08,12,0.012461812175273729,0.2639999012687722,-0.3183895012385018,0.15195250749585543,-0.08551406578446093,0.33031937067300127,0.3333333333333333,0.75,-0.025286258301166528,1,55.0,55.0,0,0,0.52,0.3933333333333333,-0.17166666666666672,0.16666666666666666,0.8333333333333334,36.166666666666664,5.0,1,1,1,1,1,0
daniel berger,2018,2018-04-08,12,0.5310869857319496,-0.06568990764399119,0.24618839589878008,0.0917998496757014,0.2570360933071437,0.28489858983316946,0.0,0.9166666666666666,0.18556400161729075,2,18.5,10.0,0,0,0.5733333333333333,-0.065,0.38333333333333336,0.0,0.8333333333333334,27.166666666666668,32.0,1,1,0,0,0,0
dylan frittelli,2018,2018-04-08,5,-0.4938563527242773,-0.22907700152983165,-0.017786451182677618,-0.35553014553014556,0.10853724551837757,-0.47606990154159967,0.0,0.6,-0.16969357007092856,0,,,0,0,-0.39999999999999997,0.010000000000000028,-0.05999999999999998,0.0,0.6666666666666666,48.666666666666664,80.0,0,0,0,0,0,0
dustin johnson,2018,2018-04-08,12,2.0204391323590944,0.48198954639036196,0.3507755849009256,0.20980114419806542,0.9805354321143548,1.671753072756602,0.4166666666666667,1.0,0.7593158383634268,2,5.0,4.0,0,0,2.3325,0.235,0.5774999999999999,0.6666666666666666,1.0,7.0,10.0,1,1,1,1,0,0
doc redman,2018,2018-04-08,1,-1.26,-1.27,-0.49,0.27,0.23,-0.77,0.0,1.0,-0.8481818181818181,0,,,0,0,-1.4700000000000002,0.144,-0.328,0.0,0.3333333333333333,72.5,80.0,0,0,0,0,0,0
danny willett,2018,2018-04-08,12,-2.4931377140876942,-0.43579424094365926,0.03411519369269416,-0.5305205830089083,-1.5626906383221362,-2.527252907780388,0.0,0.5,-0.7414256595910349,3,40.333333333333336,1.0,1,0,-0.992,-0.9380000000000001,-0.5660000000000001,0.0,0.5,63.166666666666664,80.0,0,0,0,0,0,0
francesco molinari,2018,2018-04-08,12,0.47680197045521305,-0.10271814669369703,-0.45095387235542866,0.19975400410651234,0.8310128080972751,0.9280486655100905,0.16666666666666666,0.8333333333333334,-0.03909739338080012,1,33.0,33.0,0,0,0.49399999999999994,-0.148,-0.5519999999999999,0.16666666666666666,0.8333333333333334,37.333333333333336,20.0,1,1,0,0,0,0
gary woodland,2018,2018-04-08,12,0.4849364418530713,0.10141391044154296,0.1797522799837156,-0.6080882338260358,0.8081681305254741,0.30626044939817726,0.08333333333333333,0.9166666666666666,0.26388234326660465,2,81.0,80.0,0,0,0.8883333333333333,0.18000000000000002,0.3166666666666667,0.16666666666666666,0.8333333333333334,45.333333333333336,80.0,0,0,0,0,0,0
hao-tong li,2018,2018-04-08,12,-1.0389119431777756,0.09214327370049248,-0.6498923919115719,-0.44002279740540656,-0.04425563558830617,-0.39049853783378125,0.08333333333333333,0.6666666666666666,-0.39573418134437954,0,,,0,0,-1.36,0.15666666666666662,-0.8133333333333334,0.0,1.0,53.6,32.0,1,1,0,0,0,0
hideki matsuyama,2018,2018-04-08,12,1.0727282513728562,0.8579194654844486,-0.293387912233752,0.38264398674866945,0.12773377639513164,1.3693735161570715,0.3333333333333333,0.8333333333333334,0.4119378629221482,3,7.666666666666667,5.0,0,0,1.6824999999999999,0.9300000000000002,0.029999999999999975,0.3333333333333333,0.8333333333333334,33.333333333333336,19.0,1,1,0,0,0,0
henrik stenson,2018,2018-04-08,12,1.8994849469142827,1.1109301854467766,0.5169727961238869,-0.20047973526825572,0.4731056390989776,1.3843887433780298,0.3333333333333333,0.8333333333333334,0.9803352235645636,3,41.666666666666664,19.0,0,0,1.32,1.0766666666666664,0.21666666666666665,0.6,0.8,21.8,5.0,1,1,1,1,1,0
ian poulter,2018,2018-04-08,12,0.679916403385292,0.5768169183327915,0.01269421852865681,-0.14442359520317813,0.23718684721183597,0.6683397914928644,0.16666666666666666,0.8333333333333334,0.35955129103892847,2,27.5,6.0,0,0,0.22399999999999992,0.5720000000000001,-0.49000000000000005,0.16666666666666666,0.6666666666666666,44.833333333333336,44.0,1,0,0,0,0,0
jason day,2018,2018-04-08,12,1.4717832113582496,-0.1866827101293232,1.074052232400911,0.1764997222934848,0.4108797109427725,0.3990611358070211,0.4166666666666667,1.0,0.6276294747950566,3,20.0,10.0,0,0,1.8166666666666667,-0.6333333333333333,1.7000000000000002,0.4,1.0,9.4,20.0,1,1,0,0,0,0
jason dufner,2018,2018-04-08,12,-0.1431982822945476,-0.12027176881019323,-0.009332922416642356,0.018157698812414816,-0.03125384972290072,-0.1345269223359011,0.0,0.9166666666666666,-0.07600628901993983,3,53.0,33.0,0,0,-0.13199999999999995,-0.188,0.06999999999999998,0.0,0.8333333333333334,43.833333333333336,80.0,0,0,0,0,0,0
ted potter jr.,2018,2018-04-08,12,-1.2860166740307686,-0.9057701643759141,-0.16006998845448225,0.007363086692849862,-0.22697586655543972,-1.1238928669925523,0.08333333333333333,0.4166666666666667,-0.6420336205398692,0,,,0,0,-1.115,-0.8450000000000001,-0.13666666666666671,0.16666666666666666,0.3333333333333333,65.66666666666667,80.0,0,0,0,0,0,0
jon rahm,2018,2018-04-08,12,1.2968980396892351,-0.15624218710062526,0.4794909908367924,0.13998825315654015,0.8332698498355001,0.817938991593217,0.5,1.0,0.42909646765078535,1,27.0,27.0,0,0,1.1179999999999999,-0.414,0.386,0.3333333333333333,1.0,14.833333333333334,4.0,1,1,1,1,1,0
justin rose,2018,2018-04-08,12,1.5578895285021293,0.43925872547586153,0.3920188910353546,0.2722418222049105,0.4551879082836512,1.166146733970443,0.75,0.9166666666666666,0.6269161301211613,3,4.666666666666667,2.0,0,0,1.634,0.15199999999999997,0.6900000000000001,0.6666666666666666,1.0,18.333333333333332,12.0,1,1,1,0,0,0
jordan spieth,2018,2018-04-08,12,1.4190092221334776,0.8448292484093475,-0.3214140162959139,0.25144510672253617,0.6429363546326831,1.7396632096327518,0.6666666666666666,0.8333333333333334,0.5067832479412157,3,4.666666666666667,1.0,1,0,1.0916666666666666,0.6366666666666667,-0.4166666666666667,0.3333333333333333,0.6666666666666666,34.333333333333336,3.0,1,1,1,1,1,0
justin thomas,2018,2018-04-08,12,2.570365375284844,0.9548975835753344,0.6297437619616003,0.42450983886533483,0.559914452655728,1.940621613323244,0.5833333333333334,1.0,1.0944736895793776,2,30.5,22.0,0,0,2.19,0.93,0.532,0.5,1.0,10.333333333333334,17.0,1,1,0,0,0,0
jhonattan vegas,2018,2018-04-08,12,-0.41752189636000686,0.054291587902240965,-0.5449919535055973,0.232894902477364,-0.15645602133346326,0.1298978149456104,0.08333333333333333,0.75,-0.26857284331517295,1,82.0,82.0,0,0,-0.18200000000000005,0.06000000000000001,-0.5319999999999999,0.0,0.5,57.166666666666664,38.0,1,0,0,0,0,0
jimmy walker,2018,2018-04-08,12,-0.2226098874444538,0.07220376297237417,0.3075343806970222,0.015553566871014796,-0.6143220411747592,-0.5292611239229428,0.08333333333333333,0.6666666666666666,0.04176461441944717,3,28.333333333333332,18.0,0,0,0.1450000000000001,0.3366666666666666,0.43166666666666664,0.16666666666666666,0.8333333333333334,47.5,20.0,1,1,0,0,0,0
kiradech aphibarnrat,2018,2018-04-08,12,-0.5056540325841118,-0.6250878465244205,0.35028512361341324,-0.3999344664546639,0.16695110129923024,-0.855939156197525,0.08333333333333333,0.5833333333333334,-0.1766879868648202,1,15.0,15.0,0,0,0.006666666666666672,-0.39666666666666667,0.5133333333333333,0.25,0.75,44.25,44.0,1,0,0,0,0,0
kevin chappell,2018,2018-04-08,12,1.0996810366590115,0.28472636017229397,-0.01994118370416785,0.044193670615198064,0.7914383837455475,1.1202831954418169,0.25,0.9166666666666666,0.368176469357825,1,7.0,7.0,0,0,1.672,0.41600000000000004,0.28800000000000003,0.5,1.0,17.0,80.0,0,0,0,0,0,0
kevin kisner,2018,2018-04-08,12,-0.180375003746393,-0.4207631584857546,0.3422327648292804,-0.055091188296627895,-0.045906263150587136,-0.5231808185218534,0.16666666666666666,0.8333333333333334,-0.06552525866084272,2,40.0,37.0,0,0,-0.368,-0.388,0.26,0.0,0.6666666666666666,56.0,28.0,1,1,0,0,0,0
kyle stanley,2018,2018-04-08,12,0.10270668508479237,0.17194871730031575,-0.17189969687400272,-0.4167485330639266,0.5233090740820607,0.27666821077563697,0.08333333333333333,0.8333333333333334,0.06626532054153614,0,,,0,0,-0.11166666666666669,0.03166666666666671,-0.2366666666666667,0.0,0.6666666666666666,46.666666666666664,52.0,1,0,0,0,0,0
louis oosthuizen,2018,2018-04-08,12,0.34001984291922793,0.05399463046109715,-0.35103707242307924,0.10095737589766252,0.536200868476773,0.6914501355481886,0.16666666666666666,0.8333333333333334,0.002551889678845494,3,25.0,15.0,0,0,-0.0675,-0.24,-0.6575,0.0,0.75,37.5,12.0,1,1,1,0,0,0
matthew fitzpatrick,2018,2018-04-08,12,-0.8012754434217282,-0.9458243875370875,0.4194459029915272,0.14972749315878878,-0.42823593199482407,-1.2215059607597871,0.08333333333333333,0.5833333333333334,-0.3760273415473202,2,19.5,7.0,0,0,-0.9833333333333334,-1.04,0.4466666666666667,0.25,0.5,49.75,38.0,1,0,0,0,0,0
martin kaymer,2018,2018-04-08,12,-0.5477304043146165,-0.30112174162735655,0.1832678423248952,-0.15218693339089093,-0.2789553727754482,-0.73038096601827,0.16666666666666666,0.8333333333333334,-0.16780288896495696,3,48.333333333333336,16.0,0,0,-1.7899999999999998,-0.48,-0.12999999999999998,0.0,0.3333333333333333,71.0,48.0,1,0,0,0,0,0
matt kuchar,2018,2018-04-08,12,0.34413461217881763,0.06747754065285581,0.5177688171660189,-0.1665682766651961,-0.07401152623408659,-0.17504463432287912,0.4166666666666667,1.0,0.2686584663090043,3,24.666666666666668,4.0,0,0,0.3299999999999999,-0.05666666666666668,0.6266666666666668,0.3333333333333333,1.0,33.166666666666664,28.0,1,1,0,0,0,0
marc leishman,2018,2018-04-08,12,0.6337719638184934,0.5142047922689332,-0.20996872661675892,0.4413537561597945,-0.11314664991616752,0.8437406904352525,0.5,0.8333333333333334,0.21557650366631967,2,60.0,43.0,0,0,0.7683333333333332,0.5849999999999999,-0.14999999999999997,0.5,0.8333333333333334,28.333333333333332,9.0,1,1,1,1,0,0
mike weir,2018,2018-04-08,12,-2.439797629218925,-0.9508877547459185,-0.04282693864396316,0.7519243929815427,-2.200613929988784,-2.3968808791615874,0.0,0.3333333333333333,-1.005006178362378,3,79.66666666666667,77.0,0,0,3.31,1.73,1.04,0.0,1.0,77.66666666666667,80.0,0,0,0,0,0,0
patrick cantlay,2018,2018-04-08,12,0.9975870786624608,0.43201252836296694,-0.0680175479152903,0.10142254009924176,0.5351648996828174,1.06620336933358,0.3333333333333333,1.0,0.3623926344362223,0,,,0,0,1.08,0.3833333333333333,-0.0049999999999999906,0.3333333333333333,1.0,22.666666666666668,80.0,0,0,0,0,0,0
paul casey,2018,2018-04-08,12,2.1528607663528447,1.039967433774658,0.30283681708357424,0.286687233374214,0.5220140496211414,1.851027286717266,0.5,1.0,0.9271775077963418,3,5.333333333333333,4.0,0,0,2.08,1.1625,-0.04499999999999996,0.3333333333333333,1.0,16.666666666666668,15.0,1,1,1,0,0,0
patton kizzire,2018,2018-04-08,12,-0.14208337745226932,0.0631942645102396,0.3150772031386564,-0.3527735650348613,-0.16602822764674224,-0.45850999593250796,0.25,0.6666666666666666,0.09662644436766392,0,,,0,0,-0.278,-0.10799999999999998,0.45199999999999996,0.0,0.6666666666666666,43.333333333333336,80.0,0,0,0,0,0,0
phil mickelson,2018,2018-04-08,12,2.135081932458202,0.7803921566977812,1.1560158388587687,0.27653244313796654,-0.07699232632054115,0.9790660935994334,0.5,1.0,1.0853457746201876,3,33.666666666666664,2.0,0,0,2.1783333333333332,0.8066666666666666,1.2383333333333333,0.6666666666666666,1.0,13.833333333333334,36.0,1,0,0,0,0,0
pat perez,2018,2018-04-08,12,0.8670735020852547,0.10373802596375543,0.6370736838111692,0.0625323076370395,0.0640109735614356,0.23187641086171928,0.3333333333333333,1.0,0.4328549833483313,1,18.0,18.0,0,0,0.845,0.35750000000000004,0.4175,0.16666666666666666,1.0,26.333333333333332,80.0,0,0,0,0,0,0
patrick reed,2018,2018-04-08,12,0.843442367180253,0.04392512862653715,0.12075876475072925,0.4889374058713318,0.1909569042616517,0.7220680917894835,0.25,0.8333333333333334,0.23059792837556578,3,51.0,22.0,0,0,0.45999999999999996,-0.18833333333333338,0.10999999999999999,0.3333333333333333,0.8333333333333334,37.166666666666664,1.0,1,1,1,1,1,1
rafa cabrera bello,2018,2018-04-08,12,0.0464572344882763,0.3296127012861248,-0.414750493503278,0.1559353870757327,-0.021748505101178622,0.46269739931172243,0.25,0.75,-0.024489564090294427,2,49.5,17.0,0,0,0.672,0.788,-0.4040000000000001,0.3333333333333333,0.8333333333333334,28.166666666666668,38.0,1,0,0,0,0,0
rickie fowler,2018,2018-04-08,12,0.6211694468378185,0.3782045829937048,-0.03532054208699046,0.020631493875373937,0.2530909142996219,0.6530047354848255,0.3333333333333333,0.8333333333333334,0.26063327014564697,3,33.333333333333336,11.0,0,0,0.6783333333333333,0.6150000000000001,-0.2333333333333334,0.0,0.6666666666666666,44.166666666666664,2.0,1,1,1,1,1,0
russell henley,2018,2018-04-08,12,0.5499024737169044,0.6126834453132758,0.23548193324584613,-0.25349376067763585,-0.044778923417787525,0.3151470141462597,0.16666666666666666,0.9166666666666666,0.40433523075022804,2,16.0,11.0,0,0,0.41,0.5933333333333334,0.12666666666666668,0.16666666666666666,0.8333333333333334,33.666666666666664,15.0,1,1,1,0,0,0
rory mcilroy,2018,2018-04-08,12,1.0092489536836582,0.10857905419455878,0.03527708104901819,0.2541649104708872,0.6135037972000535,0.979320846565776,0.25,0.8333333333333334,0.29158420414015257,3,7.0,4.0,0,0,0.998,0.24799999999999994,0.12599999999999997,0.2,0.8,48.0,5.0,1,1,1,1,1,0
ryan moore,2018,2018-04-08,12,0.09632930704144203,-0.1824210342742422,0.04805651214449943,0.19910146408163856,0.03595266484317215,0.0536762033499624,0.25,0.75,-0.02807698269026498,3,32.666666666666664,9.0,0,0,0.6300000000000001,-0.142,0.20400000000000004,0.5,0.6666666666666666,38.166666666666664,28.0,1,1,0,0,0,0
sergio garcia,2018,2018-04-08,12,1.2577704303716806,0.692383091238712,-0.15188170667177361,-0.029828939101286516,0.7504880419137158,1.410364190624049,0.25,0.9166666666666666,0.49345767644771193,3,17.333333333333332,1.0,1,0,1.95,1.3499999999999999,-0.08000000000000003,0.6666666666666666,1.0,14.666666666666666,80.0,0,0,0,0,0,0
si woo kim,2018,2018-04-08,12,-1.3953177626599447,-0.4164560745968107,-1.4555188397108978,0.19416706600518885,0.28531892766571226,0.06195363154526876,0.16666666666666666,0.6666666666666666,-0.9084742049895465,1,82.0,82.0,0,0,-1.1566666666666667,-0.23499999999999996,-1.2300000000000002,0.0,0.5,66.0,24.0,1,1,0,0,0,0
satoshi kodaira,2018,2018-04-08,9,-1.5384707464512681,-0.13961178399712842,-0.13315942033870312,-0.9896147163458217,-0.27402442949807965,-1.403363168015154,0.0,0.6666666666666666,-0.4038227945221765,0,,,0,0,-2.76,-0.44500000000000006,-0.060000000000000026,0.0,0.5,67.0,28.0,1,1,0,0,0,0
